x,y
0.003294,344.0804
0.001522,344.0898
0.002191,344.0948
0.002057,344.1013
0.00139,344.0383
0.001,344.106
0.000735,344.0957
0.003523,344.0885
0.000733,344.1057
0.001431,344.0389
0.002563,344.1013
0.00183,344.1197
0.000985,344.1129
0.000705,344.1091
0.001736,344.2333
0.00216,344.2907
0.001546,344.2969
0.002521,344.3157
0.000807,344.266
0.001573,344.2969
0.001262,344.3157
0.001609,344.3257
0.003416,344.3213
0.001052,344.2348
0.001904,344.3088
0.001422,344.3113
0.000895,344.3275
0.000691,344.3297
0.002742,344.2673
0.002147,344.3122
0.000713,344.3294
0.001425,344.3334
0.000586,344.3238
0.002208,344.2698
0.001755,344.2997
0.002043,344.2994
0.002054,344.2969
0.001794,344.2785
0.002072,344.491
0.001433,344.6061
0.00177,344.584
0.001019,344.5849
0.002067,344.5506
0.00159,344.5843
0.00198,344.6061
0.002047,344.6136
0.002545,344.6127
0.001965,344.555
0.001952,344.5777
0.003173,344.6046
0.002343,344.6258
0.002032,344.6189
0.001771,344.5522
0.001592,344.6211
0.001115,344.6055
0.001321,344.5977
0.002638,344.5905
0.002223,344.5675
0.001059,344.6077
0.000735,344.6005
0.001794,344.6302
0.003073,344.6043
0.000968,344.7372
0.002328,344.8299
0.001036,344.8364
0.001173,344.8414
0.002247,344.7955
0.002328,344.7924
0.001017,344.8008
0.002089,344.8152
0.003109,344.8099
0.001911,344.7497
0.00188,344.8065
0.00158,344.8236
0.003166,344.8402
0.001765,344.8233
0.001931,344.7946
0.001795,344.7912
0.00053,344.8352
0.003378,344.8305
0.00189,344.8274
0.0027,344.7921
0.000227,344.8402
0.001165,344.8414
0.001011,344.8339
0.00271,344.8427
0.001713,344.9547
0.001685,345.0273
0.001247,345.0788
0.001497,345.0439
0.002589,344.9908
0.002075,345.0355
0.001495,345.0258
0.000925,345.047
0.001958,345.0277
0.002189,344.9634
0.00088,345.0417
0.000701,345.0436
0.002051,345.0367
0.00234,345.0508
0.000518,344.9646
0.001887,345.0395
0.002005,345.0467
0.002074,345.0383
0.001412,345.0576
0.001481,345.0015
0.001977,345.0217
0.003142,345.0501
0.001519,345.0579
0.002821,345.0657
0.001445,345.1712
0.002873,345.2058
0.002489,345.2685
0.002386,345.2607
0.001708,345.2211
0.002647,345.2211
0.001357,345.2536
0.0023,345.2623
0.001259,345.2595
0.001865,345.1909
0.002383,345.2233
0.002193,345.2601
0.002853,345.2876
0.002224,345.2373
0.00232,345.2124
0.001568,345.2542
0.002529,345.271
0.00143,345.2929
0.001029,345.2804
0.001346,345.2108
0.002136,345.2551
0.002049,345.2567
0.002166,345.2389
0.002503,345.2776
0.001938,345.4217
0.002569,345.5618
0.003169,345.5391
0.002395,345.5419
0.002344,345.4823
-0.00055,345.5515
0.002968,345.5799
0.003195,345.5631
0.000494,345.5665
0.002261,345.4916
0.002802,345.5609
0.001917,345.5528
0.001241,345.5434
0.002574,345.5709
0.00231,345.5041
0.001896,345.5253
0.001889,345.5496
0.002666,345.5584
0.001564,345.559
0.003761,345.5075
0.002658,345.5425
0.001335,345.5656
0.002811,345.564
0.001045,345.5288
0.002233,345.6798
0.000908,345.7649
0.002214,345.7827
0.001801,345.7887
0.00169,345.7422
0.00134,345.7475
0.001716,345.7628
0.000661,345.7718
0.002709,345.7749
0.001581,345.7209
0.001134,345.7618
0.002698,345.7712
0.002674,345.7668
0.002211,345.779
0.003773,345.7172
0.001811,345.7699
0.002688,345.788
0.002373,345.7883
0.001299,345.7821
0.001964,345.7316
0.002001,345.7955
0.002004,345.7612
0.001429,345.774
0.00214,345.7911
0.001859,345.9228
0.000409,345.9896
0.001955,346.0064
0.001682,345.9815
0.002775,345.9674
0.002076,345.9618
0.001511,345.9721
0.003266,345.9815
0.001608,346.0199
0.001787,345.9294
0.001741,345.9762
0.002196,345.9896
0.002936,345.9865
0.002582,346.0011
0.002946,345.954
0.002355,345.9674
0.001695,345.9656
0.002291,346.0039
0.002673,345.9884
0.001679,345.9562
0.001309,345.974
0.003305,345.9843
0.001425,345.9596
0.002251,346.0014
0.003156,346.0944
0.001728,346.1983
0.001814,346.1943
0.001952,346.193
0.001725,346.1637
0.003085,346.1937
0.002495,346.1927
0.002118,346.2074
0.003086,346.2064
0.001476,346.1397
0.002617,346.2164
0.002036,346.2058
0.002766,346.2089
0.002344,346.2024
0.002412,346.1712
0.00167,346.1849
0.00141,346.2117
0.001727,346.2242
0.000906,346.2124
0.000912,346.16
0.003198,346.2058
0.002536,346.2036
0.002021,346.1821
0.00189,346.2024
0.001648,346.3256
0.002354,346.4261
0.002096,346.4423
0.003132,346.4404
0.001405,346.3852
0.001527,346.4089
0.002008,346.4354
0.002034,346.4295
0.001571,346.4367
0.001844,346.3709
0.003286,346.428
0.002514,346.4267
0.002697,346.4127
0.00217,346.4395
0.001359,346.3568
0.000962,346.4093
0.002469,346.4149
0.000952,346.4245
0.001278,346.4142
0.003471,346.3534
0.001157,346.4183
0.001732,346.4314
0.002508,346.4598
0.002827,346.4277
0.004564,346.5509
0.002491,346.6249
0.002336,346.6735
-0.00065,346.6486
0.000986,346.6105
0.002472,346.6329
0.002889,346.6586
0.002066,346.6542
0.000782,346.6426
0.001965,346.5836
0.002742,346.632
0.002671,346.6308
0.003402,346.6498
0.002612,346.6355
0.001734,346.6108
0.002443,346.6327
0.001358,346.6454
0.001472,346.6408
0.002835,346.6657
0.001322,346.6161
0.00092,346.6576
0.002038,346.6417
0.001908,346.6423
0.002847,346.6623
0.003654,346.7418
0.003947,346.8311
0.002807,346.8336
0.002173,346.8916
0.002434,346.8373
0.001343,346.813
0.002507,346.8514
0.00361,346.8648
0.002097,346.8414
0.001849,346.8046
0.002933,346.8557
0.001776,346.8648
0.002239,346.8692
0.002344,346.872
0.00233,346.8255
0.001674,346.8392
0.001214,346.8682
0.001508,346.876
0.003911,346.8489
0.003887,346.7977
0.002857,346.8445
-0.0001,346.8626
0.002527,346.8798
0.001318,346.8417
0.003571,346.9696
0.002476,347.0607
0.002439,347.0701
0.001566,347.082
0.00056,347.0542
0.002463,347.0535
0.003288,347.1057
0.00202,347.1053
0.0021,347.0757
0.00224,347.0292
0.00195,347.0754
0.001826,347.1019
0.002961,347.0744
0.002122,347.0732
0.002174,346.9868
0.002607,347.0841
0.001346,347.0791
0.002177,347.0932
0.002067,347.0626
0.002657,347.0548
0.002853,347.0979
0.001596,347.0835
0.001839,347.095
0.00265,347.0944
0.003224,347.2139
0.002085,347.2994
0.002657,347.3019
0.002783,347.305
0.002783,347.285
0.003703,347.2694
0.004166,347.3019
0.001716,347.3044
0.003138,347.3219
0.00187,347.2252
0.002521,347.2604
0.002482,347.2772
0.002537,347.29
0.001691,347.2879
0.002368,347.2083
0.002653,347.2926
0.002622,347.2741
0.003422,347.3028
0.00284,347.3097
0.003195,347.2576
0.002011,347.2994
0.002105,347.2866
0.002135,347.2876
0.002453,347.3019
0.002775,347.3733
0.002223,347.4591
0.000883,347.457
0.000702,347.456
0.001654,347.4376
0.002306,347.4239
0.003321,347.4589
0.002193,347.4489
0.00227,347.4202
0.002527,347.4067
0.00147,347.4111
0.002573,347.4386
0.003412,347.4345
0.003932,347.4504
0.002537,347.3699
0.001707,347.4348
0.002742,347.4554
0.0027,347.4479
0.002753,347.4732
0.002818,347.3939
0.00216,347.476
0.002789,347.4648
0.001496,347.4545
0.00267,347.4333
0.003379,347.5506
0.00241,347.6386
0.001432,347.6345
0.001985,347.6726
0.002253,347.6342
0.001722,347.6242
0.000897,347.6704
0.003085,347.6582
0.001532,347.6648
0.003308,347.6145
0.003199,347.6567
0.002192,347.6336
0.003578,347.6579
0.002746,347.6651
0.001853,347.5846
0.002038,347.6414
0.001852,347.671
0.003766,347.6807
0.002322,347.6526
0.002934,347.622
0.003219,347.6326
0.00189,347.6701
0.001844,347.6392
0.00177,347.6676
0.002808,347.7815
0.003461,347.8579
0.002662,347.8875
0.001731,347.8823
0.000827,347.8473
0.001522,347.8492
0.002312,347.8785
0.002859,347.8426
0.003156,347.8841
0.002749,347.8233
0.003231,347.8688
0.002693,347.8819
0.002533,347.8517
0.00211,347.8775
0.001946,347.8292
0.002471,347.856
0.00285,347.8825
0.002896,347.8719
0.001811,347.8888
0.002871,347.8448
0.002513,347.8835
0.002,347.9022
0.003145,347.8844
0.002148,347.9038
0.002881,347.9939
0.002796,348.0879
0.001751,348.1078
0.002083,348.0953
0.002575,348.0626
0.002905,348.0763
0.003507,348.0944
0.001648,348.1309
0.00323,348.1156
0.002519,348.0423
0.002827,348.0988
0.00201,348.1028
0.003435,348.1194
0.003041,348.0944
0.002253,348.0529
0.002203,348.0901
0.001634,348.1013
0.001736,348.0925
0.004352,348.0957
0.00314,348.0479
0.002169,348.0981
0.002026,348.1178
0.002387,348.0801
0.002735,348.1166
0.00378,348.1955
0.002996,348.3253
0.002183,348.334
0.001923,348.3156
0.001376,348.2947
0.001629,348.3053
0.001808,348.2797
0.002546,348.3381
0.001873,348.3209
0.002731,348.2523
0.002929,348.2969
0.002563,348.3262
0.003383,348.2913
0.001283,348.2888
0.001913,348.2305
0.00259,348.3112
0.001739,348.3084
0.002097,348.3109
0.002484,348.324
0.002122,348.2688
0.002417,348.2857
0.002135,348.3244
0.001845,348.3147
0.002383,348.3056
0.003568,348.3571
0.003022,348.4594
0.002138,348.4457
0.002551,348.4535
0.004046,348.452
0.003648,348.446
0.003576,348.4632
0.002507,348.4704
0.002965,348.4585
0.003169,348.4058
0.002677,348.4532
0.002766,348.4607
0.00257,348.4838
0.002714,348.4554
0.003526,348.4242
0.002306,348.4542
0.002498,348.4694
0.003812,348.4501
0.001763,348.4538
0.002629,348.4292
0.003096,348.4454
0.002275,348.4557
0.001264,348.4426
0.001927,348.4573
0.003061,348.5668
0.001944,348.6816
0.001666,348.6719
0.00329,348.685
0.002946,348.6685
0.002444,348.6688
0.003822,348.6854
0.002445,348.6588
0.001729,348.6857
0.002006,348.6298
0.003107,348.6672
0.001154,348.686
0.002562,348.6866
0.004051,348.6913
0.002774,348.6086
0.002607,348.6489
0.002277,348.6776
0.002183,348.6857
0.001853,348.6819
0.003448,348.6292
0.0023,348.6794
0.002954,348.6785
0.00275,348.6894
0.002956,348.6732
0.003765,348.797
0.003955,348.8928
0.003272,348.9091
0.001826,348.9056
0.00153,348.9153
0.003076,348.861
0.002737,348.8788
0.003774,348.9065
0.002833,348.9091
0.002187,348.8548
0.002621,348.8776
0.003126,348.8882
0.003143,348.8997
0.003043,348.9063
0.002878,348.8273
0.003019,348.8888
0.002696,348.8738
0.002128,348.8807
0.002884,348.8854
0.002573,348.8417
0.001124,348.8716
0.002217,348.9097
0.002459,348.8988
0.002076,348.9063
0.003938,348.9534
0.00178,349.0048
0.00244,349.0158
0.003418,349.022
0.004006,349.0311
0.002071,349.0173
0.003298,349.023
0.003401,349.0295
0.002724,349.0379
0.003224,348.9865
0.002698,349.046
0.003567,349.0364
0.002281,349.0507
0.003167,349.0126
0.002311,348.9836
0.00318,349.0326
0.001859,349.0617
0.001625,349.0523
0.001343,349.036
0.002619,348.9936
0.003588,349.0208
0.00154,349.0545
0.001304,349.0364
0.002823,349.0407
0.001703,349.1109
0.003244,349.1827
0.002784,349.1749
0.003771,349.207
0.001144,349.1883
0.002021,349.1696
0.002049,349.1945
0.003243,349.2052
0.004031,349.1927
0.002678,349.1362
0.003019,349.1684
0.002752,349.1833
0.002689,349.2005
0.003084,349.183
0.002037,349.1328
0.002211,349.1839
0.001571,349.1914
0.00236,349.2021
0.004333,349.1708
0.00322,349.1038
0.003302,349.168
0.002833,349.1883
0.002689,349.178
0.004059,349.2098
0.004021,349.2647
0.003948,349.3203
0.002307,349.3443
0.003662,349.3178
0.002462,349.32
0.002373,349.2788
0.00449,349.3552
0.001951,349.3584
0.003004,349.3044
0.003125,349.2916
0.002629,349.2972
0.002283,349.3256
0.002223,349.3297
0.003514,349.3409
0.002668,349.2463
0.002641,349.3309
0.002636,349.3443
0.002918,349.3162
0.003053,349.3284
0.002965,349.2797
0.003976,349.3418
0.001871,349.3425
0.003177,349.3518
0.003092,349.3137
0.003573,349.3696
0.002692,349.4729
0.004588,349.4395
0.002919,349.4729
0.002475,349.4916
0.002273,349.4348
0.002438,349.4782
0.003084,349.4819
0.002235,349.4529
0.003887,349.4204
0.002885,349.447
0.002416,349.4741
0.002122,349.4966
0.003226,349.4616
0.00337,349.4198
0.003042,349.4747
0.004495,349.476
0.001785,349.4492
0.001947,349.476
0.003125,349.4101
0.001915,349.4616
0.002344,349.4822
0.003442,349.4819
0.003428,349.4735
0.003985,349.5056
0.00229,349.5945
0.003692,349.6048
0.001048,349.617
0.00297,349.6173
0.003899,349.584
0.003213,349.6229
0.001811,349.627
0.00224,349.6027
0.002227,349.5646
0.003175,349.5995
0.003898,349.6414
0.002295,349.6142
0.003384,349.6207
0.002432,349.5577
0.002032,349.5899
0.002787,349.6155
0.0019,349.6183
0.002132,349.6254
0.003484,349.5618
0.003808,349.5973
0.003586,349.632
0.002063,349.6236
0.002283,349.6345
0.003859,349.6779
0.004346,349.7655
0.002919,349.7499
0.002738,349.7668
0.003226,349.7565
0.003627,349.7468
0.003276,349.7443
0.003551,349.7655
0.004056,349.7593
0.002943,349.7175
0.002463,349.7593
0.002356,349.7886
0.002042,349.764
0.00231,349.7693
0.003352,349.7112
0.004329,349.763
0.002655,349.8051
0.002202,349.7624
0.004172,349.7668
0.003731,349.7259
0.00323,349.7705
0.003568,349.7396
0.003698,349.759
0.002719,349.769
0.002138,349.8317
0.001884,349.9318
0.004366,349.9412
0.002656,349.909
0.00353,349.924
0.001744,349.8666
0.00347,349.9128
0.002551,349.9218
0.003356,349.9134
0.003039,349.8626
0.00331,349.9122
0.003375,349.9134
0.003205,349.9115
0.002942,349.8809
0.002681,349.8501
0.004295,349.9059
0.004343,349.9215
0.003538,349.9212
0.002721,349.8966
0.002297,349.856
0.004253,349.9162
0.003461,349.9209
0.002881,349.9181
0.002637,349.9268
0.003196,349.9019
0.003433,349.973
0.003794,350.0005
0.003188,349.9995
0.002886,349.978
0.00305,349.954
0.002632,349.9746
0.003769,349.9867
0.003743,349.9842
0.002299,349.9296
0.004254,349.9512
0.003002,349.9749
0.003146,350.0055
0.002607,349.9855
0.004075,349.9209
0.00231,349.9939
0.004359,349.9699
0.002381,349.9721
0.003886,349.9898
0.002872,349.9343
0.003101,349.968
0.002512,349.9689
0.003449,349.9724
0.001371,349.9917
0.002429,350.012
0.004423,350.09
0.003078,350.1078
0.002024,350.1293
0.003337,350.1306
0.003101,350.1025
0.002219,350.1362
0.002938,350.1196
0.003576,350.1518
0.004213,350.085
0.003743,350.1346
0.003259,350.1072
0.002467,350.139
0.002807,350.1153
0.003877,350.0694
0.003583,350.1168
0.001249,350.1274
0.002841,350.1331
0.003315,350.1187
0.003923,350.066
0.00298,350.1078
0.003702,350.1687
0.002189,350.1237
0.002626,350.1583
0.002324,350.1715
0.002064,350.2626
0.003802,350.3072
0.003266,350.2838
0.003245,350.2654
0.00216,350.2678
0.002721,350.2963
0.004869,350.2754
0.004239,350.2678
0.002397,350.2207
0.002424,350.2691
0.00344,350.2757
0.003712,350.2691
0.003541,350.2697
0.003677,350.1961
0.003271,350.2326
0.003933,350.2735
0.002916,350.2632
0.002153,350.2847
0.004153,350.2345
0.002927,350.2775
0.002764,350.2788
0.003801,350.2704
0.002683,350.2763
0.001919,350.3243
0.003322,350.4176
0.002633,350.4282
0.002039,350.4304
0.003796,350.432
0.003958,350.3973
0.002283,350.431
0.004756,350.4195
0.002145,350.4479
0.003854,350.3717
0.002247,350.3899
0.003098,350.4217
0.00179,350.4348
0.003779,350.4529
0.002974,350.3393
0.00313,350.4523
0.004232,350.4004
0.002851,350.4254
0.002419,350.4257
0.003118,350.3736
0.003329,350.407
0.004224,350.4117
0.003651,350.4317
0.003487,350.4136
0.002446,350.4226
0.002854,350.475
0.003443,350.4769
0.004168,350.4969
0.002428,350.4838
0.002761,350.4691
0.002594,350.4978
0.00327,350.5028
0.004192,350.5115
0.002708,350.4326
0.002731,350.4791
0.002936,350.4704
0.002626,350.4863
0.002051,350.4956
0.004378,350.4248
0.002798,350.4934
0.00333,350.4981
0.002622,350.481
0.003895,350.4813
0.003993,350.4198
0.002808,350.4754
0.001847,350.495
0.002365,350.4941
0.00357,350.4663
0.003237,350.5487
0.003292,350.6367
0.004327,350.6404
0.002978,350.6516
0.001765,350.6604
0.002815,350.621
0.004841,350.6672
0.003264,350.6426
0.003761,350.6463
0.003324,350.5952
0.002041,350.6132
0.002493,350.637
0.004269,350.6501
0.004335,350.6354
0.003729,350.5711
0.002659,350.631
0.002663,350.626
0.00275,350.6682
0.002641,350.6273
0.004734,350.5646
0.004375,350.6597
0.002362,350.6547
0.002652,350.6385
0.002095,350.6519
0.003437,350.6623
0.002085,350.7237
0.002545,350.7221
0.003143,350.7047
0.002861,350.7128
0.00382,350.7037
0.001696,350.6919
0.003941,350.7327
0.0036,350.7175
0.003687,350.6663
0.002839,350.6953
0.003294,350.7059
0.002163,350.7093
0.00358,350.7327
0.003089,350.631
0.002152,350.7137
0.004553,350.6906
0.003721,350.7253
0.003083,350.7215
0.002138,350.6547
0.005478,350.7147
0.003659,350.7134
0.004024,350.7365
0.003912,350.7115
0.002438,350.7409
0.003163,350.8575
0.004045,350.8288
0.003878,350.8463
0.003971,350.8672
0.003403,350.8188
0.002427,350.8329
0.002723,350.8632
0.003539,350.8529
0.005248,350.7986
0.003216,350.831
0.002941,350.8398
0.003843,350.8616
0.004958,350.8725
0.003886,350.7749
0.002722,350.8204
0.00263,350.8729
0.003689,350.871
0.001651,350.8529
0.003529,350.8036
0.002836,350.8491
0.004048,350.8585
0.004396,350.8713
0.003282,350.8491
0.00303,350.8286
0.002822,350.9131
0.002544,350.915
0.002671,350.9227
0.003945,350.9218
0.005327,350.9022
0.002976,350.9246
0.002715,350.9574
0.003679,350.929
0.003613,350.8953
0.002803,350.9171
0.003456,350.9209
0.003885,350.9275
0.002804,350.9084
0.003534,350.8732
0.002032,350.8931
0.002302,350.9253
0.00376,350.9246
0.003286,350.9203
0.003415,350.8653
0.0029,350.9321
0.002907,350.9399
0.003319,350.9253
0.00227,350.9271
0.003675,350.968
0.002338,351.0544
0.00332,351.0853
0.004839,351.0903
0.002896,351.0641
0.002634,351.061
0.00382,351.0968
0.003382,351.0813
0.001927,351.0688
0.003055,351.0444
0.004122,351.041
0.002973,351.0638
0.002028,351.0735
0.002762,351.0807
0.003553,351.0067
0.003235,351.0635
0.002837,351.095
0.002116,351.1022
0.002702,351.095
0.005283,351.0238
0.002806,351.0691
0.003867,351.0679
0.003786,351.0987
0.004019,351.0994
0.002517,351.0763
0.002528,351.1512
0.003989,351.1714
0.004339,351.1431
0.003198,351.1443
0.003519,351.1084
0.003581,351.1571
0.003755,351.1405
0.004427,351.1593
0.005446,351.0968
0.00315,351.1234
0.002624,351.1371
0.002386,351.1574
0.00268,351.1346
0.002814,351.0725
0.003907,351.1066
0.003543,351.1337
0.002805,351.1471
0.003475,351.1546
0.003148,351.0959
0.00377,351.1331
0.003493,351.1449
0.003225,351.1109
0.003552,351.1418
0.004612,351.1253
0.002793,351.2048
0.005328,351.2295
0.005692,351.1973
0.003408,351.2235
0.003728,351.2033
0.002726,351.2267
0.002981,351.2148
0.003448,351.2279
0.003014,351.1792
0.003673,351.1967
0.003871,351.2185
0.003187,351.2245
0.003141,351.2491
0.004052,351.1558
0.004161,351.1955
0.003665,351.2039
0.00388,351.207
0.003649,351.2251
0.003181,351.1462
0.004578,351.2036
0.00527,351.2157
0.00376,351.2264
0.004552,351.2198
0.003024,351.1986
0.00259,351.2747
0.002904,351.2835
0.003539,351.2841
0.00531,351.3
0.003608,351.2781
0.003132,351.2916
0.002879,351.2962
0.003687,351.2828
